Interval,Voltage at 10Khz S.R (AI1) (Exp 3),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.3353710174560547,-0.06164644846265355,0.5453574425879301
0.7012979984283447,0.08636606393530175,0.4773022049286641
1.049614429473877,0.046387426565957124,0.6323338673990997
1.286776065826416,0.21850919356069276,0.6176852063782712
1.539146900177002,0.05432211795223926,0.6817730983443961
1.8392400741577148,0.24567025253681238,0.6082246128023193
2.093562126159668,0.1544213015945678,0.48889906157015334
2.330385208129883,0.12085145342183566,0.6240939955748837
2.5517523288726807,0.16815442130159458,0.5947966735332265
2.8210344314575195,0.4507515068284123,0.7086289768825819
3.076601982116699,0.22034027618829632,0.6063935301747158
3.3621137142181396,0.2178988326848249,0.7486076142519265
3.695028305053711,0.40497444113832304,0.8364995803768979
3.9490950107574463,0.4565499351491569,0.8773937590600442
4.23235011100769,0.3561455710688945,0.9240863660639353
4.500483751296997,0.47180895704585335,0.8609140154116122
4.722343683242798,0.383916990920882,0.9674219882505531
4.957925796508789,0.6320286869611658,1.0559243152513924
5.254257917404175,0.5835049973296712,0.9353780422674907
5.507396936416626,0.720531013962005,1.0925459678034637
5.776034116744995,0.7745479514763104,1.1822690165560388
6.0469255447387695,0.6799420157167926,0.9768825818265049
6.315845727920532,0.6869611657892729,1.0342565041580836
6.63028359413147,0.8371099412527657,1.0562294956893263
6.896746635437012,0.8422980086976425,1.2762645914396886
7.150981187820435,0.9375143053330282,1.352559700923171
7.403751373291016,0.8520637827115282,1.1996643015182726
7.6586151123046875,0.7785152971694514,1.2005798428320744
7.911831855773926,0.980544747081712,1.1480888075074387
8.1653892993927,0.8712901503013657,1.198138399328603
8.418707847595215,0.9915312428473335,1.2164492256046386
8.641249179840088,0.8209353780422675,1.5045395590142672
8.910191059112549,0.9308003356984818,1.3400473029678797
9.19517207145691,1.0543984130617228,1.4944686045624476
9.493788242340088,1.1590753032730603,1.5341420614938583
9.794849157333374,1.083085374227512,1.4068818188754102
