Interval,Voltage at 10Khz S.R (AI1) (Exp 1),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.5477051734924316,-0.06164644846265355,0.5453574425879301
0.9120609760284424,0.08636606393530175,0.4773022049286641
1.1809000968933105,0.046387426565957124,0.6323338673990997
1.4353365898132324,0.21850919356069276,0.6176852063782712
1.689394474029541,0.05432211795223926,0.6817730983443961
1.9556198120117188,0.24567025253681238,0.6082246128023193
2.2730581760406494,0.1544213015945678,0.48889906157015334
2.4952120780944824,0.12085145342183566,0.6240939955748837
2.7655959129333496,0.16815442130159458,0.5947966735332265
3.1286120414733887,0.4507515068284123,0.7086289768825819
3.4476444721221924,0.22034027618829632,0.6063935301747158
3.7160727977752686,0.2178988326848249,0.7486076142519265
4.000774383544922,0.40497444113832304,0.8364995803768979
4.334347248077393,0.4565499351491569,0.8773937590600442
4.587695837020874,0.3561455710688945,0.9240863660639353
4.825138807296753,0.47180895704585335,0.8609140154116122
5.093147039413452,0.383916990920882,0.9674219882505531
5.346699953079224,0.6320286869611658,1.0559243152513924
5.60016655921936,0.5835049973296712,0.9353780422674907
5.836577415466309,0.720531013962005,1.0925459678034637
6.169765949249268,0.7745479514763104,1.1822690165560388
6.4543421268463135,0.6799420157167926,0.9768825818265049
6.7086873054504395,0.6869611657892729,1.0342565041580836
6.979297161102295,0.8371099412527657,1.0562294956893263
7.248802185058594,0.8422980086976425,1.2762645914396886
7.5320680141448975,0.9375143053330282,1.352559700923171
7.816774845123291,0.8520637827115282,1.1996643015182726
8.086254835128784,0.7785152971694514,1.2005798428320744
8.340503454208374,0.980544747081712,1.1480888075074387
8.563058853149414,0.8712901503013657,1.198138399328603
8.817341566085815,0.9915312428473335,1.2164492256046386
9.103107452392578,0.8209353780422675,1.5045395590142672
9.34122109413147,0.9308003356984818,1.3400473029678797
9.596891403198242,1.0543984130617228,1.4944686045624476
9.86694073677063,1.1590753032730603,1.5341420614938583
