Interval,Voltage at 10Khz S.R (AI1) (Exp 3),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.3675413131713867,-0.06164644846265355,0.5453574425879301
0.7016525268554688,0.08636606393530175,0.4773022049286641
0.9569785594940186,0.046387426565957124,0.6323338673990997
1.2091023921966553,0.21850919356069276,0.6176852063782712
1.5278267860412598,0.05432211795223926,0.6817730983443961
1.8145041465759277,0.24567025253681238,0.6082246128023193
2.0827839374542236,0.1544213015945678,0.48889906157015334
2.337461471557617,0.12085145342183566,0.6240939955748837
2.5751047134399414,0.16815442130159458,0.5947966735332265
2.814502000808716,0.4507515068284123,0.7086289768825819
3.049837350845337,0.22034027618829632,0.6063935301747158
3.3191444873809814,0.2178988326848249,0.7486076142519265
3.6527938842773438,0.40497444113832304,0.8364995803768979
3.906899929046631,0.4565499351491569,0.8773937590600442
4.225905656814575,0.3561455710688945,0.9240863660639353
4.448034763336182,0.47180895704585335,0.8609140154116122
4.70235800743103,0.383916990920882,0.9674219882505531
4.9567954540252686,0.6320286869611658,1.0559243152513924
5.210539817810059,0.5835049973296712,0.9353780422674907
5.449774265289307,0.720531013962005,1.0925459678034637
5.70380163192749,0.7745479514763104,1.1822690165560388
5.973815679550171,0.6799420157167926,0.9768825818265049
6.2121875286102295,0.6869611657892729,1.0342565041580836
6.515341758728027,0.8371099412527657,1.0562294956893263
6.769659996032715,0.8422980086976425,1.2762645914396886
7.037257194519043,0.9375143053330282,1.352559700923171
7.371904134750366,0.8520637827115282,1.1996643015182726
7.624427080154419,0.7785152971694514,1.2005798428320744
7.878784656524658,0.980544747081712,1.1480888075074387
8.13306975364685,0.8712901503013657,1.198138399328603
8.387389659881592,0.9915312428473335,1.2164492256046386
8.608027219772339,0.8209353780422675,1.5045395590142672
8.861356019973755,0.9308003356984818,1.3400473029678797
9.082810163497925,1.0543984130617228,1.4944686045624476
9.368998765945435,1.1590753032730603,1.5341420614938583
9.592434644699097,1.083085374227512,1.4068818188754102
9.8458411693573,1.1902037079423209,1.5149156939040207
