Interval,Voltage at 10Khz S.R (AI1) (Exp 4),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.3943202495574951,-0.06164644846265355,0.5453574425879301
0.6951208114624023,0.08636606393530175,0.4773022049286641
0.9643733501434326,0.046387426565957124,0.6323338673990997
1.2027359008789062,0.21850919356069276,0.6176852063782712
1.454063892364502,0.05432211795223926,0.6817730983443961
1.7562673091888428,0.24567025253681238,0.6082246128023193
2.0405349731445312,0.1544213015945678,0.48889906157015334
2.358656644821167,0.12085145342183566,0.6240939955748837
2.5970468521118164,0.16815442130159458,0.5947966735332265
2.8343844413757324,0.4507515068284123,0.7086289768825819
3.073801040649414,0.22034027618829632,0.6063935301747158
3.4238643646240234,0.2178988326848249,0.7486076142519265
3.6931283473968506,0.40497444113832304,0.8364995803768979
3.963404655456543,0.4565499351491569,0.8773937590600442
4.234672784805298,0.3561455710688945,0.9240863660639353
4.470351696014404,0.47180895704585335,0.8609140154116122
4.693515062332153,0.383916990920882,0.9674219882505531
4.914930582046509,0.6320286869611658,1.0559243152513924
5.168374061584473,0.5835049973296712,0.9353780422674907
5.4048168659210205,0.720531013962005,1.0925459678034637
5.65714955329895,0.7745479514763104,1.1822690165560388
5.912584066390991,0.6799420157167926,0.9768825818265049
6.214282512664795,0.6869611657892729,1.0342565041580836
6.466698884963989,0.8371099412527657,1.0562294956893263
6.750657796859741,0.8422980086976425,1.2762645914396886
7.052845478057861,0.9375143053330282,1.352559700923171
7.306308031082153,0.8520637827115282,1.1996643015182726
7.577577829360962,0.7785152971694514,1.2005798428320744
7.831902265548706,0.980544747081712,1.1480888075074387
8.085225105285645,0.8712901503013657,1.198138399328603
8.354470014572144,0.9915312428473335,1.2164492256046386
8.59237027168274,0.8209353780422675,1.5045395590142672
8.83073353767395,0.9308003356984818,1.3400473029678797
9.133257865905762,1.0543984130617228,1.4944686045624476
9.370628833770752,1.1590753032730603,1.5341420614938583
9.624774932861328,1.083085374227512,1.4068818188754102
9.861780881881714,1.1902037079423209,1.5149156939040207
