Interval,Voltage at 10Khz S.R (AI1) (Exp 1),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.32938385009765625,-0.06164644846265355,0.5453574425879301
0.5986635684967041,0.08636606393530175,0.4773022049286641
0.8529837131500244,0.046387426565957124,0.6323338673990997
1.104337453842163,0.21850919356069276,0.6176852063782712
1.358269453048706,0.05432211795223926,0.6817730983443961
1.6604342460632324,0.24567025253681238,0.6082246128023193
1.9616587162017822,0.1544213015945678,0.48889906157015334
2.295992612838745,0.12085145342183566,0.6240939955748837
2.5190999507904053,0.16815442130159458,0.5947966735332265
2.774413585662842,0.4507515068284123,0.7086289768825819
3.0446908473968506,0.22034027618829632,0.6063935301747158
3.3149683475494385,0.2178988326848249,0.7486076142519265
3.5862162113189697,0.40497444113832304,0.8364995803768979
3.8400607109069824,0.4565499351491569,0.8773937590600442
4.105316162109375,0.3561455710688945,0.9240863660639353
4.327721118927002,0.47180895704585335,0.8609140154116122
4.54920220375061,0.383916990920882,0.9674219882505531
4.771607398986816,0.6320286869611658,1.0559243152513924
5.074929237365723,0.5835049973296712,0.9353780422674907
5.312285661697388,0.720531013962005,1.0925459678034637
5.583199977874756,0.7745479514763104,1.1822690165560388
5.821255922317505,0.6799420157167926,0.9768825818265049
6.0736083984375,0.6869611657892729,1.0342565041580836
6.326930522918701,0.8371099412527657,1.0562294956893263
6.580254316329956,0.8422980086976425,1.2762645914396886
6.834579944610596,0.9375143053330282,1.352559700923171
7.071938514709473,0.8520637827115282,1.1996643015182726
7.3252692222595215,0.7785152971694514,1.2005798428320744
7.56462025642395,0.980544747081712,1.1480888075074387
7.881345510482788,0.8712901503013657,1.198138399328603
8.16557765007019,0.9915312428473335,1.2164492256046386
8.418919563293457,0.8209353780422675,1.5045395590142672
8.642311811447144,0.9308003356984818,1.3400473029678797
8.879937171936035,1.0543984130617228,1.4944686045624476
9.100934505462646,1.1590753032730603,1.5341420614938583
9.340105295181274,1.083085374227512,1.4068818188754102
9.560694694519043,1.1902037079423209,1.5149156939040207
9.815955877304077,1.134050507362478,1.6876478217746242
