Interval,Voltage at 10Khz S.R (AI1) (Exp 2),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.35269927978515625,-0.06164644846265355,0.5453574425879301
0.6858162879943848,0.08636606393530175,0.4773022049286641
0.9411258697509766,0.046387426565957124,0.6323338673990997
1.194451093673706,0.21850919356069276,0.6176852063782712
1.4300150871276855,0.05432211795223926,0.6817730983443961
1.6843950748443604,0.24567025253681238,0.6082246128023193
1.9387216567993164,0.1544213015945678,0.48889906157015334
2.2408785820007324,0.12085145342183566,0.6240939955748837
2.4772756099700928,0.16815442130159458,0.5947966735332265
2.7166342735290527,0.4507515068284123,0.7086289768825819
2.970949649810791,0.22034027618829632,0.6063935301747158
3.22625994682312,0.2178988326848249,0.7486076142519265
3.545228958129883,0.40497444113832304,0.8364995803768979
3.830458879470825,0.4565499351491569,0.8773937590600442
4.100746393203735,0.3561455710688945,0.9240863660639353
4.338100910186768,0.47180895704585335,0.8609140154116122
4.561006546020508,0.383916990920882,0.9674219882505531
4.783540964126587,0.6320286869611658,1.0559243152513924
5.0222039222717285,0.5835049973296712,0.9353780422674907
5.276799201965332,0.720531013962005,1.0925459678034637
5.5301194190979,0.7745479514763104,1.1822690165560388
5.78344464302063,0.6799420157167926,0.9768825818265049
6.0357677936553955,0.6869611657892729,1.0342565041580836
6.335974454879761,0.8371099412527657,1.0562294956893263
6.5906383991241455,0.8422980086976425,1.2762645914396886
6.8269758224487305,0.9375143053330282,1.352559700923171
7.066335916519165,0.8520637827115282,1.1996643015182726
7.319355010986328,0.7785152971694514,1.2005798428320744
7.590629816055298,0.980544747081712,1.1480888075074387
7.842381477355957,0.8712901503013657,1.198138399328603
8.09769892692566,0.9915312428473335,1.2164492256046386
8.366978645324707,0.8209353780422675,1.5045395590142672
8.589383840560913,0.9308003356984818,1.3400473029678797
8.811789274215698,1.0543984130617228,1.4944686045624476
9.098023891448975,1.1590753032730603,1.5341420614938583
9.336386442184448,1.083085374227512,1.4068818188754102
9.559788942337036,1.1902037079423209,1.5149156939040207
9.798164129257202,1.134050507362478,1.6876478217746242
