Interval,Voltage at 10Khz S.R (AI1) (Exp 3),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.3218958377838135,-0.06164644846265355,0.5453574425879301
0.5765526294708252,0.08636606393530175,0.4773022049286641
0.8466088771820068,0.046387426565957124,0.6323338673990997
1.1298370361328125,0.21850919356069276,0.6176852063782712
1.3971221446990967,0.05432211795223926,0.6817730983443961
1.6808438301086426,0.24567025253681238,0.6082246128023193
1.934028148651123,0.1544213015945678,0.48889906157015334
2.204361915588379,0.12085145342183566,0.6240939955748837
2.4437217712402344,0.16815442130159458,0.5947966735332265
2.6800904273986816,0.4507515068284123,0.7086289768825819
2.9316165447235107,0.22034027618829632,0.6063935301747158
3.183156967163086,0.2178988326848249,0.7486076142519265
3.454432249069214,0.40497444113832304,0.8364995803768979
3.740677833557129,0.4565499351491569,0.8773937590600442
4.070796966552734,0.3561455710688945,0.9240863660639353
4.3419976234436035,0.47180895704585335,0.8609140154116122
4.564728260040283,0.383916990920882,0.9674219882505531
4.787166595458984,0.6320286869611658,1.0559243152513924
5.023535490036011,0.5835049973296712,0.9353780422674907
5.262902021408081,0.720531013962005,1.0925459678034637
5.532174825668335,0.7745479514763104,1.1822690165560388
5.769550561904907,0.6799420157167926,0.9768825818265049
6.022869348526001,0.6869611657892729,1.0342565041580836
6.277195930480957,0.8371099412527657,1.0562294956893263
6.515568494796753,0.8422980086976425,1.2762645914396886
6.8337085247039795,0.9375143053330282,1.352559700923171
7.087034225463867,0.8520637827115282,1.1996643015182726
7.342355489730835,0.7785152971694514,1.2005798428320744
7.596667766571045,0.980544747081712,1.1480888075074387
7.8499915599823,0.8712901503013657,1.198138399328603
8.118280172348022,0.9915312428473335,1.2164492256046386
8.37159538269043,0.8209353780422675,1.5045395590142672
8.610955953598022,0.9308003356984818,1.3400473029678797
8.833361387252808,1.0543984130617228,1.4944686045624476
9.056771516799927,1.1590753032730603,1.5341420614938583
9.293131351470947,1.083085374227512,1.4068818188754102
9.577378511428833,1.1902037079423209,1.5149156939040207
9.816732406616211,1.134050507362478,1.6876478217746242
