Interval,Voltage at 10Khz S.R (AI1) (Exp 2),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.2833538055419922,-0.06164644846265355,0.5453574425879301
0.5526065826416016,0.08636606393530175,0.4773022049286641
0.8378453254699707,0.046387426565957124,0.6323338673990997
1.0911850929260254,0.21850919356069276,0.6176852063782712
1.3602502346038818,0.05432211795223926,0.6817730983443961
1.6135799884796143,0.24567025253681238,0.6082246128023193
1.8676705360412598,0.1544213015945678,0.48889906157015334
2.1379499435424805,0.12085145342183566,0.6240939955748837
2.3603835105895996,0.16815442130159458,0.5947966735332265
2.5827863216400146,0.4507515068284123,0.7086289768825819
2.8856899738311768,0.22034027618829632,0.6063935301747158
3.1400086879730225,0.2178988326848249,0.7486076142519265
3.3943305015563965,0.40497444113832304,0.8364995803768979
3.665079116821289,0.4565499351491569,0.8773937590600442
3.9160749912261963,0.3561455710688945,0.9240863660639353
4.202310085296631,0.47180895704585335,0.8609140154116122
4.4415295124053955,0.383916990920882,0.9674219882505531
4.679502964019775,0.6320286869611658,1.0559243152513924
4.902448892593384,0.5835049973296712,0.9353780422674907
5.1391589641571045,0.720531013962005,1.0925459678034637
5.391164779663086,0.7745479514763104,1.1822690165560388
5.691648960113525,0.6799420157167926,0.9768825818265049
5.92802357673645,0.6869611657892729,1.0342565041580836
6.1805100440979,0.8371099412527657,1.0562294956893263
6.465698480606079,0.8422980086976425,1.2762645914396886
6.703612804412842,0.9375143053330282,1.352559700923171
6.942972421646118,0.8520637827115282,1.1996643015182726
7.196294546127319,0.7785152971694514,1.2005798428320744
7.448620557785034,0.980544747081712,1.1480888075074387
7.702996730804443,0.8712901503013657,1.198138399328603
7.957675457000732,0.9915312428473335,1.2164492256046386
8.226927518844604,0.8209353780422675,1.5045395590142672
8.527076959609985,0.9308003356984818,1.3400473029678797
8.749954223632812,1.0543984130617228,1.4944686045624476
8.97335696220398,1.1590753032730603,1.5341420614938583
9.195762157440186,1.083085374227512,1.4068818188754102
9.416172981262207,1.1902037079423209,1.5149156939040207
9.654549598693848,1.134050507362478,1.6876478217746242
9.89191460609436,1.249713893339437,1.4642557412069885
