Interval,Voltage at 10Khz S.R (AI1) (Exp 1),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.3078644275665283,-0.06164644846265355,0.5453574425879301
0.6227006912231445,0.08636606393530175,0.4773022049286641
0.8608365058898926,0.046387426565957124,0.6323338673990997
1.1134815216064453,0.21850919356069276,0.6176852063782712
1.3508186340332031,0.05432211795223926,0.6817730983443961
1.605337142944336,0.24567025253681238,0.6082246128023193
1.8917312622070312,0.1544213015945678,0.48889906157015334
2.162853956222534,0.12085145342183566,0.6240939955748837
2.4633989334106445,0.16815442130159458,0.5947966735332265
2.7018566131591797,0.4507515068284123,0.7086289768825819
2.9399425983428955,0.22034027618829632,0.6063935301747158
3.209216833114624,0.2178988326848249,0.7486076142519265
3.5113790035247803,0.40497444113832304,0.8364995803768979
3.7977771759033203,0.4565499351491569,0.8773937590600442
4.123402118682861,0.3561455710688945,0.9240863660639353
4.360819339752197,0.47180895704585335,0.8609140154116122
4.613272428512573,0.383916990920882,0.9674219882505531
4.834706544876099,0.6320286869611658,1.0559243152513924
5.088651895523071,0.5835049973296712,0.9353780422674907
5.405280351638794,0.720531013962005,1.0925459678034637
5.720646142959595,0.7745479514763104,1.1822690165560388
6.006298065185547,0.6799420157167926,0.9768825818265049
6.3070032596588135,0.6869611657892729,1.0342565041580836
6.560920476913452,0.8371099412527657,1.0562294956893263
6.812429666519165,0.8422980086976425,1.2762645914396886
7.080198287963867,0.9375143053330282,1.352559700923171
7.3333001136779785,0.8520637827115282,1.1996643015182726
7.571501970291138,0.7785152971694514,1.2005798428320744
7.8088743686676025,0.980544747081712,1.1480888075074387
8.079732418060303,0.8712901503013657,1.198138399328603
8.39879322052002,0.9915312428473335,1.2164492256046386
8.603289127349854,0.8209353780422675,1.5045395590142672
8.826674699783325,0.9308003356984818,1.3400473029678797
9.049202919006348,1.0543984130617228,1.4944686045624476
9.272085666656494,1.1590753032730603,1.5341420614938583
9.555074214935303,1.083085374227512,1.4068818188754102
9.79256272315979,1.1902037079423209,1.5149156939040207
