Interval,Voltage at 10Khz S.R (AI1) (Exp 4),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.25153255462646484,-0.06164644846265355,0.5453574425879301
0.5218098163604736,0.08636606393530175,0.4773022049286641
0.8230221271514893,0.046387426565957124,0.6323338673990997
1.0615143775939941,0.21850919356069276,0.6176852063782712
1.3138365745544434,0.05432211795223926,0.6817730983443961
1.581444501876831,0.24567025253681238,0.6082246128023193
1.850736379623413,0.1544213015945678,0.48889906157015334
2.1045684814453125,0.12085145342183566,0.6240939955748837
2.344119071960449,0.16815442130159458,0.5947966735332265
2.5977442264556885,0.4507515068284123,0.7086289768825819
2.8490498065948486,0.22034027618829632,0.6063935301747158
3.101155996322632,0.2178988326848249,0.7486076142519265
3.3544673919677734,0.40497444113832304,0.8364995803768979
3.7048654556274414,0.4565499351491569,0.8773937590600442
3.9911346435546875,0.3561455710688945,0.9240863660639353
4.258413076400757,0.47180895704585335,0.8609140154116122
4.495352506637573,0.383916990920882,0.9674219882505531
4.717755317687988,0.6320286869611658,1.0559243152513924
4.970055818557739,0.5835049973296712,0.9353780422674907
5.253851652145386,0.720531013962005,1.0925459678034637
5.540215253829956,0.7745479514763104,1.1822690165560388
5.794032573699951,0.6799420157167926,0.9768825818265049
6.032246351242065,0.6869611657892729,1.0342565041580836
6.286225318908691,0.8371099412527657,1.0562294956893263
6.6184985637664795,0.8422980086976425,1.2762645914396886
6.903742074966431,0.9375143053330282,1.352559700923171
7.142096996307373,0.8520637827115282,1.1996643015182726
7.378409385681152,0.7785152971694514,1.2005798428320744
7.632707357406616,0.980544747081712,1.1480888075074387
7.902923583984375,0.8712901503013657,1.198138399328603
8.158215284347534,0.9915312428473335,1.2164492256046386
8.41170334815979,0.8209353780422675,1.5045395590142672
8.647073745727539,0.9308003356984818,1.3400473029678797
8.870477199554443,1.0543984130617228,1.4944686045624476
9.106836795806885,1.1590753032730603,1.5341420614938583
9.39207410812378,1.083085374227512,1.4068818188754102
9.643510580062866,1.1902037079423209,1.5149156939040207
9.897830247879028,1.134050507362478,1.6876478217746242
