Interval,Voltage at 10Khz S.R (AI1) (Exp 2),Voltage Values(AI2)
0.0,-0.14984359502555886,0.44159609369039443
0.2844572067260742,-0.06164644846265355,0.5453574425879301
0.5367851257324219,0.08636606393530175,0.4773022049286641
0.8069791793823242,0.046387426565957124,0.6323338673990997
1.1569550037384033,0.21850919356069276,0.6176852063782712
1.3935213088989258,0.05432211795223926,0.6817730983443961
1.645838975906372,0.24567025253681238,0.6082246128023193
1.8851981163024902,0.1544213015945678,0.48889906157015334
2.138521671295166,0.12085145342183566,0.6240939955748837
2.392841339111328,0.16815442130159458,0.5947966735332265
2.6451666355133057,0.4507515068284123,0.7086289768825819
2.899582862854004,0.22034027618829632,0.6063935301747158
3.170185089111328,0.2178988326848249,0.7486076142519265
3.423614501953125,0.40497444113832304,0.8364995803768979
3.6910347938537598,0.4565499351491569,0.8773937590600442
4.0410988330841064,0.3561455710688945,0.9240863660639353
4.342451095581055,0.47180895704585335,0.8609140154116122
4.563894748687744,0.383916990920882,0.9674219882505531
4.800654172897339,0.6320286869611658,1.0559243152513924
5.05571985244751,0.5835049973296712,0.9353780422674907
5.294069766998291,0.720531013962005,1.0925459678034637
5.563409090042114,0.7745479514763104,1.1822690165560388
5.786816358566284,0.6799420157167926,0.9768825818265049
6.025447845458984,0.6869611657892729,1.0342565041580836
6.262786388397217,0.8371099412527657,1.0562294956893263
6.501576662063599,0.8422980086976425,1.2762645914396886
6.8167219161987305,0.9375143053330282,1.352559700923171
7.070385456085205,0.8520637827115282,1.1996643015182726
7.32324481010437,0.7785152971694514,1.2005798428320744
7.591071605682373,0.980544747081712,1.1480888075074387
7.876199960708618,0.8712901503013657,1.198138399328603
8.130527257919312,0.9915312428473335,1.2164492256046386
8.384852647781372,0.8209353780422675,1.5045395590142672
8.639134168624878,0.9308003356984818,1.3400473029678797
8.877609729766846,1.0543984130617228,1.4944686045624476
9.100302696228027,1.1590753032730603,1.5341420614938583
9.323647022247314,1.083085374227512,1.4068818188754102
9.608903408050537,1.1902037079423209,1.5149156939040207
9.847066164016724,1.134050507362478,1.6876478217746242
